"Terms searched for in same 15 second clip: (""palestinian"" OR ""gazan"" OR ""gaza"" OR ""gazans"" OR ""palestinians"" OR ""israeli"" OR ""israel"" OR ""israelis"") AND (""massacring"" OR ""massacre"" OR ""massacres"" OR ""brutal"" OR ""slaughter"" OR ""slaughters"" OR ""slaughtering"" OR ""barbaric"" OR ""savage"")",,,,,,
,,,,,,
,,,,,,
URL,MatchDateTime,Day,Station,Show,Snippet,Victim
https://archive.org/details/MSNBCW_20231019_010000_Alex_Wagner_Tonight#start/499/end/534,10/19/2023 1:08:34,10/19/2023,MSNBC,Alex Wagner Tonight,"absolutely the israelis who launched that weapon, and they said that this has long been part of their complaint against the israelis. they used the word genocide, and a massacre. they said i spoke with one protester who was there at a hezbollah rally.",N/A
https://archive.org/details/MSNBCW_20231019_010000_Alex_Wagner_Tonight#start/218/end/253,10/19/2023 1:03:53,10/19/2023,MSNBC,Alex Wagner Tonight,palestinians call a massacre. that explosion at the -- hospital in gaza city. i heard an almighty screech followed by a large large explosion. part of the ceiling of the operating room fell. bodies can be seen laying on,N/A
https://archive.org/details/MSNBCW_20231019_000000_All_In_With_Chris_Hayes#start/3616/end/3651,10/19/2023 1:00:31,10/19/2023,MSNBC,All In With Chris Hayes,to hamas terrorist attacks against israel and russia's ongoing brutal war against ukraine. i will have live special coverage of that speech right here with my colleagues joy reid and jen psaki.,N/A
https://archive.org/details/CNNW_20231020_130000_CNN_News_Central#start/1246/end/1281,10/20/2023 13:21:01,10/20/2023,CNN,CNN News Central,"gaza on the ground and there is a huge fear, huge fear from people here that that is going to turn into an unbelievable massacre, much worse than what has already occurred from the air strikes. that's the situation here in",N/A
https://archive.org/details/MSNBCW_20231020_100000_Morning_Joe#start/4616/end/4651,10/20/2023 11:17:11,10/20/2023,MSNBC,Morning Joe,"the same. what you haven't heard, of course, is netanyahu do so. the after-action report is going to be brutal, as i noted, and the political dynamic is going to have to be addressed. that said, i do think that the israeli services are going to have to take a look at",N/A
https://archive.org/details/MSNBCW_20231020_100000_Morning_Joe#start/4363/end/4398,10/20/2023 11:12:58,10/20/2023,MSNBC,Morning Joe,"classified world, but i sense that the after-action reviews will be brutal. from israel'soverreliance on technology, such as a border fence and sensors, to the u.s. likely ceding the hamas target to israel because of other",N/A
https://archive.org/details/CNNW_20231020_110000_CNN_This_Morning#start/693/end/728,10/20/2023 11:11:48,10/20/2023,CNN,CNN This Morning,"leading israelis, the prime minister, we know there will be difficult fighting. i think the soldiers who are going into battle know that they are risking their lives. we are facing a formidable enemy, a brutal enemy, an enemy that will try to kill as many of",N/A
https://archive.org/details/MSNBCW_20231007_230000_American_Voices_With_Alicia_Menendez#start/2026/end/2061,10/7/2023 23:34:01,10/7/2023,MSNBC,American Voices With Alicia Menendez,"surprise. how brutal it was with hamas militants crossing into the southern border. has been especially especially unprecedented. an element of surprise. philip israel's opposition leader already calling for unity with netanyahu's government. could this crisis, the extent",Israeli Victims
https://archive.org/details/MSNBCW_20231007_210000_PoliticsNation#start/2051/end/2086,10/7/2023 21:34:26,10/7/2023,MSNBC,PoliticsNation,"slaughtering people en masse, everywhere across the country, and taking them hostage, you would demand, not expect, you would demand that the government took action. the kind of action that we are seeing the israeli government take now.",Israeli Victims
https://archive.org/details/MSNBCW_20231007_210000_PoliticsNation#start/2019/end/2054,10/7/2023 21:33:54,10/7/2023,MSNBC,PoliticsNation,"jewish people, massacres of jews have occurred. the sole purpose of this attack is to try to do what hamas has always tried to do. their mission -- declared mission, is to try to wipe out the state of israel.",Israeli Victims
https://archive.org/details/MSNBCW_20231007_200000_Symone#start/2375/end/2410,10/7/2023 20:39:50,10/7/2023,MSNBC,Symone,"its history. the images, and i'm telling you because i watched the videos, those are videos that will never be on the air on any normal television station. because they are terrible. of just massacres. by hamas operatives in israel",Israeli Victims
https://archive.org/details/CNNW_20231007_190000_Smerconish#start/537/end/572,10/7/2023 19:09:12,10/7/2023,CNN,Smerconish,"this is out with the ordinary. what comes from hamas in gaza are rockets. they are not gunmen coming out into the israeli community and capturing, killing, kidnapping people in this brutal way.",Israeli Victims
https://archive.org/details/CNNW_20231007_160000_CNN_Newsroom_With_Fredricka_Whitfield#start/3101/end/3136,10/7/2023 16:51:56,10/7/2023,CNN,CNN Newsroom With Fredricka Whitfield,barefoot woman pulled from the trunk of a jeep by a gunman and forced into the backseat of a car. her face is bleeding and her wrist appear to be cable tied behind her back. the jeep is also appearing to have an israeli defense force license plate suggesting it might have been stolen and brought into gaza. now palestinians in gaza are paying the price for the brutal,Israeli Victims
https://archive.org/details/CNNW_20231007_160000_CNN_Newsroom_With_Fredricka_Whitfield#start/2355/end/2390,10/7/2023 16:39:30,10/7/2023,CNN,CNN Newsroom With Fredricka Whitfield,these are brutal vicious terrorists. they are not interested in making peace with israel. they're more motivated and equipped and triggered by the iranians and by others. and israel has to plan in a very,Israeli Victims
https://archive.org/details/MSNBCW_20231007_120000_The_Katie_Phang_Show#start/745/end/780,10/7/2023 12:12:40,10/7/2023,MSNBC,The Katie Phang Show,"yeah katie, it's obviously a horrendous situation for the people of israel and for the world. this is a brutal, unprovoked attack. reports are that hamas and other terrorists have taken israeli civilians hostage into",Israeli Victims
https://archive.org/details/CNNW_20231007_060000_CNN_Primetime#start/2778/end/2813,10/7/2023 6:46:33,10/7/2023,CNN,CNN Primetime,"villages, but they did manage to do it. we saw terrible pictures of the massacres that took place in the towns and villages. we are talking about tens of casualties on the israeli side. in a surprise attack that there is no other definition than to",Israeli Victims
https://archive.org/details/MSNBCW_20231008_230000_Inside_With_Jen_Psaki#start/3467/end/3502,10/8/2023 23:58:02,10/8/2023,MSNBC,Inside With Jen Psaki,"the next hour, another live hour of this brutal attack. new air strikes over gaza seen tonight. we are back right after this. ter this. tourists tourists that turn into scientists.",Israeli Victims
https://archive.org/details/CNNW_20231008_230000_CNN_Newsroom_With_Jim_Acosta#start/313/end/348,10/8/2023 23:05:28,10/8/2023,CNN,CNN Newsroom With Jim Acosta,"people still don't know where their loved ones are. have they been taken hostage? have they been killed and not yet identified, wolf. such a brutal, brutal attack. based on what you're seeing and hearing, how secure is israel's",Israeli Victims
https://archive.org/details/CNNW_20231008_220000_CNN_Newsroom_With_Jim_Acosta#start/3286/end/3321,10/8/2023 22:55:01,10/8/2023,CNN,CNN Newsroom With Jim Acosta,"expects a lot more meetings to come. richard roth, thank you. up next, we'll go back live to israel and get the latest on the response to the brutal attacks ongoing from hamas and the efforts underway to try to",Israeli Victims
https://archive.org/details/CNNW_20231008_210000_CNN_Newsroom_With_Jim_Acosta#start/154/end/189,10/8/2023 21:02:49,10/8/2023,CNN,CNN Newsroom With Jim Acosta,few hours ago. explosions lighting up the sky as israel carries out round after round of air strikes. we're also getting a look at how these brutal attacks started from this propaganda video released by hamas as their,Israeli Victims
https://archive.org/details/CNNW_20231008_210000_CNN_Newsroom_With_Jim_Acosta#start/108/end/143,10/8/2023 21:02:03,10/8/2023,CNN,CNN Newsroom With Jim Acosta,disturbing. this here is the aftermath of the attacks on a music festival site in western israel. a rescue organization says that at least 260 bodies were found at that site. the survivors of that massacre describing fighters storming the,Israeli Victims
https://archive.org/details/MSNBCW_20231008_190000_Yasmin_Vossoughian_Reports#start/3573/end/3608,10/8/2023 19:59:48,10/8/2023,MSNBC,Yasmin Vossoughian Reports,"near the gaza border. and, 15 hamas militants arrived, at the rate, in parachutes, in paragliders. and, they started to massacre them, with the emergency services reported that they",Israeli Victims
https://archive.org/details/MSNBCW_20231008_190000_Yasmin_Vossoughian_Reports#start/2707/end/2742,10/8/2023 19:45:22,10/8/2023,MSNBC,Yasmin Vossoughian Reports,"the israeli state. they can conduct terrorist operations, brutal scenes we are seeing on video. so, we are waiting to see, and deter the syrian hezbollah, and the west bank, that is the",Israeli Victims
https://archive.org/details/CNNW_20231008_190000_CNN_Newsroom_With_Fredricka_Whitfield#start/2347/end/2382,10/8/2023 19:39:22,10/8/2023,CNN,CNN Newsroom With Fredricka Whitfield,"for israel in its entire history but now it has to be taken into account with what's happening across israel, with all these infiltrations and rocket attacks and obviously this is still a quickly developing situation. a slaughter of 263 young",Israeli Victims
https://archive.org/details/MSNBCW_20231008_180000_Yasmin_Vossoughian_Reports#start/2517/end/2552,10/8/2023 18:42:12,10/8/2023,MSNBC,Yasmin Vossoughian Reports,"massacre of israeli civilians, and i believe the full scope of this is only likely to become clearer in the days and weeks ahead. oh, god. let me ask you about u.s. secretary of state antony blinken. he was interviewed this morning",Israeli Victims
https://archive.org/details/CNNW_20231008_170000_Fareed_Zakaria_GPS#start/2711/end/2746,10/8/2023 17:45:26,10/8/2023,CNN,Fareed Zakaria GPS,"area right by the border, the kibbutz where the dance festival had taken place which turned into the scene of a horrific massacre and mass hostage taking scenario, and we did manage to get near to it, but israeli",Israeli Victims
https://archive.org/details/CNNW_20231008_170000_Fareed_Zakaria_GPS#start/2114/end/2149,10/8/2023 17:35:29,10/8/2023,CNN,Fareed Zakaria GPS,"brutal atrocities. the president also reaffirming to netanyahu that there is intense engagement by the united states over the last 24 hours to support israel. of course, the question, anderson is what this assistance",Israeli Victims
https://archive.org/details/MSNBCW_20231008_160000_Inside_With_Jen_Psaki#start/709/end/744,10/8/2023 16:12:04,10/8/2023,MSNBC,Inside With Jen Psaki,"played for many, many years and they just took advantage of the opportunity, and when i look at some of the footage of this music festival that took place right outside of the gaza strip and the slaughter of individuals there, this clearly shows the core militants group",Israeli Victims
https://archive.org/details/CNNW_20231008_150000_Inside_Politics_With_Manu_Raju#start/1454/end/1489,10/8/2023 15:24:29,10/8/2023,CNN,Inside Politics With Manu Raju,"they want de-escalation. israel will have to do whatever it has to do to restore security and make sure that no one will even think about doing something like this, a savage brutal attack, against civilization, every single country should stand with israel in these",Israeli Victims
https://archive.org/details/CNNW_20231008_150000_Inside_Politics_With_Manu_Raju#start/91/end/126,10/8/2023 15:01:46,10/8/2023,CNN,Inside Politics With Manu Raju,terror in israel. a scramble to respond to a brutal attack by hamas terrorists against innocent civilians. we will win this war. but the price is unbearable. could it tip the middle east into chaos.,Israeli Victims
https://archive.org/details/MSNBCW_20231008_140000_Velshi#start/1009/end/1044,10/8/2023 14:17:04,10/8/2023,MSNBC,Velshi,"understands that they don't care about the palestinian people. they only care about the destruction of israel. it's the reason going to get more involved? right now, the images of what i must have done our bad with the massacre people at a bus stop, what might have happened in this desert raid, the death",Israeli Victims
https://archive.org/details/MSNBCW_20231008_130000_The_Sunday_Show_With_Jonathan_Capehart#start/3164/end/3199,10/8/2023 13:52:59,10/8/2023,MSNBC,The Sunday Show With Jonathan Capehart,"blame as well. we still have gotten word that some of those towns are still not yet back under israeli control. how does this get resolved, given what we have seen? we've seen massacres and stops, and we are hearing about potentially a massacre at the",Israeli Victims
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2187/end/2222,10/8/2023 13:36:42,10/8/2023,CNN,State of the Union With Jake Tapper and Dana Bash,this beautiful woman who toured us around the cabutz in gaza and her parents were killed yesterday in this massacre. so it is real. it is such a tragedy to hear,Israeli Victims
https://archive.org/details/MSNBCW_20231008_130000_The_Sunday_Show_With_Jonathan_Capehart#start/1599/end/1634,10/8/2023 13:26:54,10/8/2023,MSNBC,The Sunday Show With Jonathan Capehart,"and what is happened, to the kidnap eons, the slaughter we've seen. israelis gone down a bus stops. there is reporting that there are potentially in areas where there has been mass slaughter, including at that desert ray that was happening by the gaza strip.",Israeli Victims
https://archive.org/details/MSNBCW_20231008_130000_The_Sunday_Show_With_Jonathan_Capehart#start/1258/end/1293,10/8/2023 13:21:13,10/8/2023,MSNBC,The Sunday Show With Jonathan Capehart,"frankly, massacres of taking place. now they are trying to work out how many people ossoff got. even if hamas themselves have said that some palestinians, some gazans who are not",Israeli Victims
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/63/end/98,10/8/2023 13:01:18,10/8/2023,CNN,State of the Union With Jake Tapper and Dana Bash,morning. we'll stay on top of this breaking developing story. 'state of the union' is next. mighty vengeance. israel responds. after a brazen and brutal hamas,Israeli Victims
